date,state,confirmed,deaths,recovered,active
2021-03-05,Andhra Pradesh,4005.0,154.0,136.0,3715
2021-08-19,Odisha,0.0,151.0,509.0,613
2020-07-30,Delhi,1028.0,194.0,463.0,371
2020-08-09,Telangana,2398.0,177.0,139.0,2082
2021-09-29,Madhya Pradesh,4765.0,130.0,4244.0,391
2020-12-19,Maharashtra,3214.0,109.0,947.0,2158
2021-11-15,Kerala,0.0,111.0,1326.0,3533
2021-12-23,Rajasthan,191.0,194.0,0.0,-42
2020-09-08,Odisha,2052.0,121.0,1716.0,215
2021-09-22,Madhya Pradesh,0.0,1.0,359.0,2439
2021-05-19,Punjab,731.0,121.0,605.0,5
2021-08-25,Uttar Pradesh,1587.0,88.0,896.0,603
2021-07-03,Telangana,1449.0,148.0,1358.0,-57
2021-08-11,Telangana,0.0,89.0,1676.0,272
2021-08-08,Haryana,1262.0,71.0,654.0,537
2020-04-29,Delhi,4101.0,0.0,406.0,3499
2021-09-22,Kerala,4849.0,145.0,0.0,3293
2021-04-03,Uttar Pradesh,4114.0,62.0,1003.0,3049
2021-05-06,Punjab,2091.0,103.0,1943.0,45
2020-08-11,Andhra Pradesh,3212.0,197.0,2873.0,142
2020-09-03,Rajasthan,4827.0,143.0,4524.0,160
2020-08-18,Rajasthan,2206.0,44.0,961.0,1201
2021-06-01,Madhya Pradesh,3301.0,145.0,2929.0,227
2021-12-23,Odisha,452.0,93.0,389.0,-30
2020-12-13,Kerala,3217.0,14.0,1447.0,1756
2021-05-21,Rajasthan,4930.0,105.0,3722.0,1103
2021-04-20,Delhi,725.0,197.0,290.0,238
2021-07-28,Bihar,2123.0,86.0,224.0,1813
2020-08-22,Odisha,2931.0,29.0,2328.0,574
2021-07-03,Haryana,1016.0,0.0,605.0,354
2020-06-07,Gujarat,1620.0,148.0,1237.0,235
2021-12-16,Punjab,0.0,174.0,238.0,4174
2021-06-17,Gujarat,4922.0,154.0,2330.0,2438
2020-03-12,Telangana,140.0,42.0,16.0,82
2021-11-20,Punjab,1884.0,174.0,75.0,1635
2020-07-02,Karnataka,1404.0,36.0,796.0,572
2020-03-21,Punjab,4159.0,164.0,2074.0,1921
2020-10-10,Gujarat,783.0,145.0,29.0,609
2021-08-16,Odisha,691.0,179.0,366.0,146
2021-01-29,Telangana,147.0,8.0,31.0,108
2020-12-03,Tamil Nadu,1977.0,0.0,988.0,922
2020-07-25,Karnataka,489.0,158.0,383.0,-52
2020-09-03,Andhra Pradesh,1907.0,137.0,129.0,1641
2021-10-28,Gujarat,3792.0,91.0,3039.0,662
2020-06-16,Rajasthan,2578.0,153.0,817.0,1608
2020-08-29,Maharashtra,0.0,0.0,655.0,2306
2021-03-16,Andhra Pradesh,4873.0,187.0,297.0,4389
2020-11-01,Tamil Nadu,1260.0,0.0,184.0,1055
2021-10-22,Punjab,4683.0,89.0,4296.0,298
2021-01-15,Gujarat,3479.0,154.0,0.0,1916
2021-02-03,West Bengal,2172.0,102.0,279.0,1791
2020-07-06,Gujarat,2361.0,75.0,1173.0,1113
2021-04-04,Bihar,2708.0,0.0,1778.0,827
2021-10-20,Odisha,3213.0,60.0,1734.0,1419
2021-10-31,West Bengal,2156.0,26.0,371.0,1759
2020-12-12,Tamil Nadu,0.0,82.0,109.0,593
2021-12-05,Delhi,325.0,152.0,94.0,79
2021-12-01,Uttar Pradesh,4703.0,74.0,0.0,551
2021-09-09,Karnataka,1986.0,192.0,1918.0,-124
2020-03-08,Kerala,2076.0,111.0,1698.0,267
2020-10-29,Uttar Pradesh,0.0,18.0,3173.0,894
2020-04-21,West Bengal,2158.0,180.0,1066.0,912
2020-12-24,Punjab,923.0,136.0,19.0,768
2021-12-26,Uttar Pradesh,4506.0,10.0,2853.0,1643
2020-10-06,Maharashtra,4423.0,0.0,3957.0,280
2021-12-26,West Bengal,1893.0,109.0,0.0,1133
2020-11-24,Madhya Pradesh,600.0,124.0,117.0,359
2021-03-01,Uttar Pradesh,2570.0,91.0,1461.0,1018
2021-08-20,Madhya Pradesh,920.0,53.0,540.0,327
2021-04-18,Maharashtra,2547.0,92.0,684.0,1771
2020-08-28,Telangana,243.0,165.0,63.0,15
2021-01-24,Madhya Pradesh,4745.0,184.0,390.0,4171
2021-05-31,Gujarat,4386.0,7.0,3836.0,543
2021-03-12,Andhra Pradesh,507.0,156.0,15.0,336
2020-12-29,Uttar Pradesh,4057.0,175.0,3110.0,772
2020-10-08,West Bengal,692.0,198.0,252.0,242
2020-04-02,Punjab,0.0,117.0,0.0,569
2020-06-25,Maharashtra,0.0,1.0,179.0,90
2021-04-26,Gujarat,0.0,160.0,363.0,686
2020-06-06,Maharashtra,1473.0,171.0,382.0,920
2021-04-16,Andhra Pradesh,223.0,0.0,118.0,-73
2021-02-02,Delhi,4873.0,0.0,28.0,4754
2020-05-06,Delhi,903.0,7.0,0.0,775
2021-04-12,Madhya Pradesh,1451.0,0.0,265.0,1186
2021-02-08,West Bengal,3536.0,187.0,1689.0,1660
2021-05-01,Kerala,0.0,17.0,1164.0,1915
2021-01-17,Madhya Pradesh,2969.0,135.0,1541.0,1293
2020-07-26,Madhya Pradesh,1141.0,81.0,366.0,694
2021-07-08,West Bengal,3182.0,182.0,1170.0,1830
2020-10-19,West Bengal,4800.0,0.0,2934.0,1816
2020-12-14,West Bengal,0.0,27.0,2938.0,-3
2021-06-26,Telangana,1191.0,79.0,293.0,819
2021-04-23,Andhra Pradesh,0.0,172.0,3629.0,738
2021-07-02,Tamil Nadu,2112.0,133.0,662.0,1317
2021-07-04,Odisha,3729.0,86.0,3534.0,109
2020-05-27,Gujarat,4775.0,0.0,681.0,3916
2020-06-17,Tamil Nadu,2580.0,89.0,295.0,2196
2021-10-25,Tamil Nadu,3472.0,27.0,2984.0,461
2021-09-01,Odisha,901.0,172.0,74.0,655
2021-08-13,Rajasthan,4241.0,191.0,1264.0,2786
2021-05-03,Madhya Pradesh,4016.0,125.0,490.0,3401
2021-08-10,Madhya Pradesh,2888.0,128.0,480.0,2280
2020-04-14,Odisha,2068.0,121.0,1887.0,60
2020-11-29,Madhya Pradesh,2647.0,124.0,1352.0,1171
2021-03-23,Punjab,3280.0,15.0,142.0,3123
2021-11-13,Gujarat,0.0,92.0,2572.0,1177
2021-07-09,Delhi,0.0,109.0,0.0,3037
2020-11-23,Odisha,548.0,73.0,507.0,-32
2021-11-05,Uttar Pradesh,0.0,63.0,1510.0,258
2020-05-28,Telangana,798.0,177.0,787.0,-166
2020-06-14,Uttar Pradesh,3446.0,69.0,2745.0,632
2021-06-10,Kerala,893.0,110.0,317.0,466
2021-08-29,Uttar Pradesh,2917.0,99.0,2514.0,304
2021-10-13,Gujarat,1577.0,16.0,172.0,1389
2020-10-01,Rajasthan,0.0,28.0,1944.0,209
2021-06-25,Haryana,1307.0,130.0,1098.0,79
2020-10-08,Rajasthan,4922.0,71.0,1811.0,3040
2020-09-07,Odisha,1335.0,195.0,0.0,82
2021-06-07,Bihar,966.0,171.0,86.0,709
2020-08-12,Karnataka,382.0,175.0,47.0,160
2021-03-03,Telangana,3324.0,60.0,414.0,2850
2021-07-11,Kerala,3150.0,69.0,3098.0,-17
2021-02-24,Telangana,983.0,0.0,700.0,188
2020-05-18,Haryana,2381.0,120.0,1105.0,1156
2020-03-14,Kerala,4487.0,90.0,3639.0,758
2020-12-31,Tamil Nadu,2681.0,127.0,0.0,-118
2021-06-25,Uttar Pradesh,861.0,133.0,592.0,136
2020-08-12,Madhya Pradesh,1736.0,0.0,1449.0,91
2021-05-13,Kerala,0.0,165.0,2298.0,1789
2020-07-10,Rajasthan,0.0,124.0,3153.0,54
2020-10-14,Uttar Pradesh,3653.0,61.0,1487.0,2105
2020-03-18,Rajasthan,2741.0,112.0,228.0,2401
2021-07-12,Kerala,0.0,97.0,825.0,1887
2021-06-13,Kerala,3577.0,192.0,0.0,2294
2021-08-03,Haryana,1867.0,0.0,1458.0,368
2020-05-04,Rajasthan,240.0,112.0,23.0,105
2021-11-01,West Bengal,4669.0,29.0,3605.0,1035
2021-08-25,Maharashtra,2159.0,145.0,121.0,1893
2021-09-19,Kerala,0.0,146.0,568.0,1196
2020-05-04,Andhra Pradesh,3683.0,73.0,1727.0,1883
2020-06-16,Uttar Pradesh,1004.0,195.0,205.0,604
2020-05-20,Odisha,2699.0,69.0,1173.0,1457
2020-09-27,Kerala,0.0,44.0,96.0,761
2020-06-05,Punjab,547.0,108.0,218.0,221
2021-11-21,Uttar Pradesh,3791.0,77.0,3225.0,489
2021-12-23,Madhya Pradesh,2562.0,57.0,2079.0,426
2021-07-31,Karnataka,3174.0,9.0,2630.0,535
2020-05-13,Maharashtra,4078.0,169.0,1842.0,2067
2020-12-09,Bihar,3903.0,186.0,497.0,3220
2020-10-01,Madhya Pradesh,2494.0,0.0,100.0,2321
2020-06-28,Haryana,4704.0,144.0,2276.0,2284
2021-01-31,Karnataka,4212.0,49.0,2415.0,1748
2020-07-30,Odisha,585.0,108.0,273.0,204
2021-05-07,Haryana,156.0,131.0,81.0,-56
2020-05-18,Odisha,0.0,14.0,18.0,122
2021-02-01,Maharashtra,1716.0,130.0,449.0,1137
2021-12-03,Rajasthan,4662.0,153.0,3426.0,1083
2021-04-12,Karnataka,0.0,53.0,1152.0,7
2021-06-30,Odisha,4955.0,133.0,4243.0,579
2020-08-08,Uttar Pradesh,4633.0,120.0,300.0,4213
2021-04-02,Gujarat,4715.0,29.0,1163.0,3523
2020-12-07,West Bengal,1959.0,65.0,745.0,1149
2020-07-08,West Bengal,1299.0,186.0,557.0,556
2021-02-02,Andhra Pradesh,2721.0,43.0,1532.0,1146
2020-07-01,Karnataka,3122.0,70.0,479.0,2573
2021-12-07,Andhra Pradesh,442.0,68.0,10.0,364
2020-11-26,Madhya Pradesh,1410.0,92.0,528.0,790
2021-06-15,Punjab,2940.0,34.0,630.0,2276
2021-08-28,Haryana,3240.0,9.0,633.0,2598
2021-07-29,Uttar Pradesh,2985.0,140.0,865.0,1980
2020-03-12,Gujarat,329.0,97.0,261.0,-29
2020-03-02,Madhya Pradesh,2567.0,138.0,739.0,1690
2020-11-08,West Bengal,751.0,0.0,660.0,-90
2021-12-17,Kerala,241.0,37.0,151.0,53
2021-03-17,Madhya Pradesh,0.0,32.0,1041.0,1013
2020-10-18,Karnataka,1917.0,86.0,476.0,1355
2020-10-15,Telangana,595.0,34.0,434.0,127
2021-08-24,Odisha,308.0,137.0,176.0,-5
2021-10-22,Rajasthan,3113.0,146.0,2257.0,710
2020-07-18,Maharashtra,4887.0,33.0,1927.0,2927
2020-11-14,Delhi,2663.0,122.0,1273.0,1268
2020-11-13,Tamil Nadu,4377.0,87.0,253.0,4037
2020-08-16,Punjab,654.0,105.0,638.0,-89
2021-09-28,Karnataka,4995.0,10.0,4121.0,864
2020-10-05,Maharashtra,1510.0,167.0,460.0,883
2021-12-31,Andhra Pradesh,4969.0,0.0,4452.0,365
2020-12-09,Karnataka,3383.0,98.0,196.0,3089
2021-10-11,Punjab,1065.0,165.0,835.0,65
2021-10-07,Delhi,0.0,165.0,398.0,91
2020-12-06,Karnataka,4310.0,97.0,1443.0,2770
2020-05-02,Haryana,4086.0,104.0,1997.0,1985
2021-01-30,Punjab,3140.0,97.0,2793.0,250
2020-08-17,Rajasthan,4656.0,189.0,918.0,3549
2021-09-12,Gujarat,4567.0,125.0,990.0,3452
2021-03-15,Uttar Pradesh,3151.0,184.0,1484.0,1483
2020-09-30,Karnataka,3064.0,0.0,2864.0,77
2020-11-01,Punjab,4020.0,83.0,206.0,3731
2021-01-27,Tamil Nadu,402.0,157.0,44.0,201
2020-12-25,Odisha,3832.0,171.0,1140.0,2521
2020-12-22,Punjab,4044.0,196.0,3961.0,-113
2021-06-22,Haryana,2867.0,188.0,1701.0,978
2021-10-30,Rajasthan,445.0,42.0,432.0,-29
2020-10-05,Uttar Pradesh,91.0,126.0,79.0,-114
2021-07-30,West Bengal,1812.0,17.0,1733.0,62
2020-12-02,Punjab,4840.0,39.0,0.0,1407
2020-06-17,West Bengal,3937.0,183.0,1391.0,2363
2021-09-26,Gujarat,4669.0,99.0,1552.0,3018
2021-08-30,Uttar Pradesh,4524.0,131.0,3992.0,401
2021-12-24,Delhi,4109.0,68.0,1961.0,2080
2020-12-04,Delhi,0.0,128.0,0.0,2
2020-06-11,Haryana,2939.0,0.0,1169.0,1685
2020-05-21,Maharashtra,2475.0,71.0,0.0,902
2021-03-28,Telangana,2042.0,199.0,1278.0,565
2021-06-11,Uttar Pradesh,3483.0,193.0,2282.0,1008
2020-05-07,Uttar Pradesh,87.0,0.0,6.0,81
2021-03-15,Kerala,4681.0,107.0,2064.0,2510
2020-06-27,Uttar Pradesh,709.0,44.0,313.0,352
2021-04-20,Tamil Nadu,2261.0,0.0,73.0,2103
2021-03-11,Odisha,3905.0,3.0,3209.0,693
2020-12-02,Punjab,2583.0,3.0,151.0,2429
2021-06-22,Kerala,3127.0,107.0,472.0,2548
2021-04-24,Maharashtra,0.0,98.0,769.0,900
2021-08-16,Punjab,1390.0,106.0,438.0,846
2021-09-02,Uttar Pradesh,1036.0,40.0,692.0,304
2021-01-30,Kerala,639.0,172.0,546.0,-79
2020-06-24,Rajasthan,2209.0,66.0,838.0,1305
2021-06-07,Gujarat,2758.0,38.0,1580.0,1140
2020-09-30,Gujarat,1875.0,88.0,1358.0,429
2021-11-16,Kerala,0.0,17.0,1189.0,974
2021-11-25,Telangana,2735.0,43.0,81.0,2611
2021-02-13,Gujarat,1932.0,168.0,1487.0,277
2020-09-05,Rajasthan,0.0,57.0,2540.0,1336
2021-05-27,Kerala,4566.0,52.0,223.0,4291
2020-08-26,Odisha,4867.0,0.0,4124.0,618
2021-09-02,Tamil Nadu,0.0,45.0,65.0,1015
2020-12-16,Delhi,2718.0,155.0,2662.0,-99
2020-09-26,Gujarat,0.0,191.0,969.0,3061
2020-06-22,Punjab,501.0,84.0,48.0,369
2020-04-16,Delhi,4958.0,12.0,887.0,4059
2021-02-21,Punjab,3245.0,138.0,455.0,2652
2021-05-22,Delhi,4343.0,19.0,2311.0,2013
2021-10-27,Telangana,1417.0,28.0,501.0,888
2021-04-29,Uttar Pradesh,3815.0,92.0,847.0,2876
2020-05-12,Madhya Pradesh,3320.0,90.0,215.0,3015
2020-10-07,Rajasthan,3460.0,41.0,1065.0,2354
2020-07-07,Tamil Nadu,3497.0,179.0,664.0,2654
2021-07-19,Gujarat,3670.0,1.0,2251.0,1418
2021-05-23,Odisha,2583.0,34.0,1559.0,990
2020-09-23,Kerala,1294.0,10.0,704.0,580
2020-05-14,Punjab,1505.0,102.0,296.0,1107
2020-04-18,Uttar Pradesh,3609.0,160.0,1892.0,1557
2021-07-11,Karnataka,675.0,31.0,0.0,617
2021-05-13,Karnataka,1752.0,79.0,594.0,1079
2021-02-20,Karnataka,2115.0,35.0,180.0,1900
2021-03-19,Karnataka,0.0,38.0,1308.0,236
2021-06-22,Madhya Pradesh,100.0,1.0,47.0,52
2021-07-27,Telangana,754.0,40.0,210.0,504
2020-03-12,Haryana,3460.0,80.0,505.0,2875
2021-05-07,Madhya Pradesh,4067.0,99.0,1681.0,2287
2021-03-25,Telangana,4727.0,169.0,0.0,626
2020-11-25,Bihar,1922.0,0.0,61.0,1748
2021-09-21,Karnataka,4207.0,56.0,460.0,3691
2020-06-06,West Bengal,1924.0,117.0,1604.0,203
2020-06-22,Haryana,2251.0,0.0,473.0,1750
2020-08-19,Kerala,4126.0,46.0,2399.0,1681
2021-03-18,Andhra Pradesh,2008.0,161.0,996.0,851
2020-03-26,Delhi,312.0,125.0,52.0,135
2021-11-16,Kerala,490.0,124.0,379.0,-13
2020-03-27,Punjab,701.0,82.0,681.0,-62
2021-03-02,Maharashtra,527.0,22.0,0.0,-18
2021-08-16,Tamil Nadu,3022.0,0.0,2720.0,290
2020-07-22,Punjab,3788.0,38.0,2976.0,774
2020-04-19,Haryana,677.0,105.0,215.0,357
2020-09-02,Haryana,1997.0,149.0,1269.0,579
2021-05-29,Uttar Pradesh,945.0,88.0,652.0,205
2020-10-12,Karnataka,1209.0,0.0,802.0,374
2021-07-10,Andhra Pradesh,2370.0,102.0,328.0,1940
2020-07-07,Tamil Nadu,3675.0,0.0,2076.0,1537
2020-03-24,Andhra Pradesh,3170.0,149.0,355.0,2666
2021-02-14,Telangana,2024.0,42.0,1743.0,239
2021-07-15,Delhi,3985.0,136.0,2853.0,996
2021-09-07,Kerala,355.0,0.0,16.0,312
2020-11-03,West Bengal,2349.0,157.0,0.0,76
2021-04-27,Rajasthan,3677.0,173.0,1700.0,1804
2021-11-07,Rajasthan,4634.0,1.0,870.0,3763
2020-11-10,Karnataka,4133.0,147.0,2033.0,1953
2021-07-26,Delhi,818.0,4.0,0.0,802
2020-11-16,Haryana,2017.0,21.0,1894.0,102
2020-05-08,Telangana,3543.0,103.0,1781.0,1659
2021-01-26,Karnataka,0.0,88.0,255.0,207
2021-06-14,Gujarat,2737.0,76.0,0.0,107
2020-08-16,Andhra Pradesh,3401.0,23.0,977.0,2401
2020-10-13,Andhra Pradesh,1023.0,28.0,0.0,333
2020-04-26,Uttar Pradesh,3050.0,185.0,2445.0,420
2021-12-23,Gujarat,1773.0,32.0,1766.0,-25
2021-01-20,Delhi,994.0,119.0,612.0,263
2021-04-04,Bihar,0.0,126.0,368.0,-50
2020-03-21,West Bengal,3761.0,170.0,2275.0,1316
2020-05-05,Madhya Pradesh,0.0,91.0,436.0,1145
2020-06-09,Maharashtra,1221.0,44.0,225.0,952
2021-11-24,Uttar Pradesh,2665.0,16.0,2279.0,370
2020-03-25,Bihar,337.0,109.0,36.0,192
2020-05-25,Punjab,3538.0,157.0,2100.0,1281
2020-06-08,Uttar Pradesh,4694.0,146.0,395.0,4153
2021-02-27,Bihar,3201.0,83.0,270.0,2848
2021-06-26,Punjab,4490.0,0.0,0.0,1377
2020-07-19,Uttar Pradesh,1092.0,3.0,845.0,244
2020-10-29,Gujarat,2800.0,80.0,0.0,118
2020-10-23,West Bengal,1857.0,1.0,1422.0,434
2020-08-05,West Bengal,0.0,69.0,0.0,1000
2020-12-15,Kerala,1070.0,0.0,320.0,727
2021-06-13,Uttar Pradesh,4841.0,162.0,2163.0,2516
2021-12-08,Rajasthan,617.0,117.0,236.0,264
2020-12-11,Gujarat,0.0,62.0,686.0,2426
2020-09-06,Uttar Pradesh,2523.0,52.0,485.0,1986
2020-09-13,West Bengal,4930.0,107.0,3806.0,1017
2021-06-14,Rajasthan,2822.0,150.0,1724.0,948
2020-09-26,Delhi,1064.0,47.0,0.0,845
2021-01-29,Uttar Pradesh,1359.0,26.0,1097.0,236
2021-03-29,Telangana,2386.0,29.0,1045.0,1312
2021-11-09,Kerala,3292.0,122.0,712.0,2458
2021-05-18,Rajasthan,1888.0,110.0,1029.0,749
2021-07-13,Bihar,509.0,39.0,287.0,183
2020-05-26,Rajasthan,1777.0,198.0,1486.0,93
2020-07-30,Uttar Pradesh,0.0,21.0,1031.0,273
2020-10-05,Tamil Nadu,347.0,39.0,33.0,275
2021-03-09,Karnataka,2780.0,8.0,1824.0,948
2020-06-23,Punjab,0.0,140.0,64.0,2988
2020-09-11,Madhya Pradesh,3083.0,137.0,920.0,2026
2020-10-04,Tamil Nadu,3789.0,55.0,3431.0,303
2020-08-27,Delhi,1893.0,86.0,707.0,1100
2020-06-01,Punjab,0.0,102.0,139.0,-50
2020-10-18,Punjab,456.0,0.0,332.0,27
2021-04-19,Odisha,1116.0,113.0,283.0,720
2020-07-18,Punjab,1736.0,0.0,1293.0,421
2021-02-26,Andhra Pradesh,2869.0,132.0,667.0,2070
2021-09-30,Andhra Pradesh,4157.0,108.0,0.0,2347
2020-12-14,Bihar,2384.0,41.0,1405.0,938
2020-08-28,Kerala,0.0,104.0,2659.0,145
2021-03-31,Madhya Pradesh,3174.0,145.0,974.0,2055
2020-08-29,Kerala,1341.0,196.0,209.0,936
2021-03-29,Telangana,843.0,91.0,581.0,171
2021-05-12,Andhra Pradesh,1813.0,0.0,1543.0,79
2021-09-09,Uttar Pradesh,3189.0,188.0,1666.0,1335
2021-03-29,Haryana,4607.0,0.0,2092.0,2370
2020-11-22,Uttar Pradesh,837.0,122.0,488.0,227
2020-09-20,Kerala,4647.0,18.0,0.0,211
2020-10-26,Rajasthan,2739.0,175.0,2730.0,-166
2020-07-07,Haryana,4144.0,163.0,0.0,1145
2021-10-26,Maharashtra,2374.0,0.0,889.0,1287
2021-05-15,West Bengal,2700.0,0.0,594.0,2084
2021-12-31,Uttar Pradesh,2956.0,30.0,1921.0,1005
2020-03-16,Odisha,1446.0,0.0,804.0,566
2020-10-15,Odisha,3368.0,197.0,572.0,2599
2021-02-22,Bihar,3777.0,18.0,2371.0,1388
2020-07-31,Uttar Pradesh,3808.0,126.0,192.0,3490
2021-12-17,Karnataka,597.0,152.0,513.0,-68
2020-06-26,Odisha,4086.0,0.0,0.0,3333
2020-04-15,Tamil Nadu,4727.0,83.0,4508.0,136
2021-10-19,Telangana,3273.0,149.0,2605.0,519
2021-06-20,West Bengal,2986.0,144.0,2855.0,-13
2020-09-18,Madhya Pradesh,1353.0,106.0,891.0,356
2020-11-04,Punjab,748.0,36.0,133.0,579
2020-04-20,Telangana,2917.0,197.0,738.0,1982
2020-11-23,Bihar,3241.0,38.0,1478.0,1725
2020-08-31,Punjab,712.0,0.0,286.0,299
2021-04-19,Delhi,4293.0,66.0,1079.0,3148
2020-04-26,Telangana,1585.0,70.0,910.0,605
2020-04-12,Gujarat,2886.0,165.0,2653.0,68
2020-09-29,Gujarat,0.0,148.0,4183.0,235
2020-11-25,Haryana,3363.0,196.0,23.0,3144
2021-08-20,Kerala,4801.0,79.0,421.0,4301
2021-09-17,Tamil Nadu,1947.0,28.0,938.0,981
2021-04-20,Punjab,2847.0,169.0,1439.0,1239
2021-12-30,Maharashtra,4471.0,198.0,307.0,3966
2021-09-16,Karnataka,0.0,167.0,556.0,1192
2020-08-14,Bihar,645.0,47.0,637.0,-39
2020-09-27,Uttar Pradesh,2037.0,0.0,1148.0,725
2021-09-29,Maharashtra,0.0,19.0,1105.0,3769
2021-10-22,Odisha,1996.0,145.0,764.0,1087
2021-08-29,West Bengal,3064.0,124.0,0.0,499
2021-11-07,Madhya Pradesh,1529.0,0.0,0.0,1061
2020-08-09,Madhya Pradesh,0.0,8.0,2107.0,1147
2020-08-16,Gujarat,3133.0,92.0,1465.0,1576
2021-10-18,Andhra Pradesh,0.0,50.0,4521.0,-30
2020-12-02,Maharashtra,1806.0,131.0,187.0,1488
2021-08-27,Andhra Pradesh,2401.0,60.0,1289.0,1052
2021-08-22,Maharashtra,2782.0,22.0,0.0,1241
2020-06-07,West Bengal,2170.0,63.0,1616.0,491
2021-08-24,Tamil Nadu,1936.0,19.0,559.0,1358
2021-03-22,Madhya Pradesh,981.0,33.0,42.0,906
2020-06-14,Andhra Pradesh,2959.0,0.0,1780.0,1179
2021-09-09,Punjab,3185.0,146.0,2030.0,1009
2020-08-25,Gujarat,2889.0,97.0,1177.0,1615
2021-06-20,Telangana,1866.0,157.0,0.0,533
2020-08-06,Delhi,680.0,22.0,46.0,612
2020-05-24,Delhi,2463.0,181.0,826.0,1456
2021-09-01,Haryana,4491.0,44.0,2511.0,1936
2020-10-25,Karnataka,1293.0,0.0,1054.0,78
2020-11-08,Telangana,18.0,199.0,0.0,-188
2021-12-14,Maharashtra,4594.0,8.0,1885.0,2701
2020-06-18,Telangana,4810.0,0.0,3738.0,893
2020-09-29,Bihar,435.0,83.0,323.0,29
2021-04-14,Andhra Pradesh,3685.0,105.0,2598.0,982
2021-08-22,Punjab,244.0,65.0,9.0,170
2020-10-10,Gujarat,42.0,7.0,2.0,33
2020-05-02,Maharashtra,957.0,48.0,306.0,603
2021-07-23,West Bengal,1814.0,93.0,1760.0,-39
2020-10-16,Andhra Pradesh,941.0,183.0,248.0,510
2020-05-27,Kerala,1336.0,82.0,1089.0,165
2021-02-06,Madhya Pradesh,1156.0,54.0,0.0,1042
2021-12-22,Telangana,1154.0,101.0,309.0,744
2021-06-30,Maharashtra,730.0,56.0,624.0,50
2020-05-15,Telangana,3229.0,19.0,1956.0,1254
2021-06-12,Uttar Pradesh,0.0,8.0,12.0,3451
2021-04-06,Maharashtra,3122.0,136.0,0.0,2334
2021-12-24,Maharashtra,3491.0,127.0,1379.0,1985
2021-07-24,Gujarat,1112.0,98.0,627.0,387
2021-03-24,Tamil Nadu,616.0,146.0,278.0,192
2020-11-12,Haryana,0.0,88.0,1423.0,210
2020-08-30,Telangana,3470.0,82.0,71.0,3317
2021-08-17,West Bengal,909.0,190.0,372.0,347
2021-02-09,Maharashtra,3920.0,102.0,3286.0,532
2021-12-24,Delhi,2647.0,0.0,2234.0,403
2020-03-28,Andhra Pradesh,3088.0,94.0,1451.0,1543
2021-10-03,Uttar Pradesh,3175.0,52.0,973.0,2150
2020-06-13,Punjab,3567.0,38.0,2715.0,814
2020-06-09,Karnataka,3127.0,0.0,2883.0,169
2021-01-11,Odisha,3239.0,0.0,1943.0,1253
2021-09-25,Madhya Pradesh,2922.0,70.0,2801.0,51
2021-01-07,Punjab,364.0,8.0,286.0,70
2021-02-14,Andhra Pradesh,179.0,33.0,120.0,26
2021-05-10,Maharashtra,4507.0,117.0,481.0,3909
2021-10-06,Karnataka,4563.0,97.0,2981.0,1485
2021-01-03,Bihar,3767.0,186.0,1733.0,1848
2020-07-27,Delhi,1754.0,121.0,1234.0,399
2020-11-28,Karnataka,1603.0,43.0,1004.0,556
2020-05-28,Telangana,4805.0,25.0,711.0,4069
2021-07-16,Uttar Pradesh,4904.0,164.0,270.0,4470
2021-11-04,Punjab,1712.0,168.0,1362.0,182
2021-06-15,Punjab,295.0,5.0,37.0,253
2020-04-16,Uttar Pradesh,760.0,78.0,621.0,61
2020-05-12,Odisha,0.0,17.0,207.0,845
2020-04-29,West Bengal,2933.0,182.0,2829.0,-78
2021-02-19,Uttar Pradesh,0.0,23.0,164.0,438
2021-07-29,Rajasthan,1180.0,0.0,746.0,434
2021-09-19,Karnataka,2670.0,20.0,140.0,2510
2021-09-19,Kerala,4900.0,174.0,881.0,3845
2020-10-12,Andhra Pradesh,2985.0,47.0,0.0,2225
2020-04-07,Telangana,2072.0,153.0,460.0,1459
2020-04-17,Maharashtra,3399.0,176.0,0.0,3168
2020-11-12,Madhya Pradesh,671.0,130.0,48.0,493
2021-03-01,Maharashtra,4515.0,0.0,3856.0,599
2020-08-25,Gujarat,3364.0,45.0,1193.0,2126
2021-03-09,Odisha,4833.0,64.0,4183.0,586
2021-10-27,Odisha,3890.0,26.0,213.0,3651
2020-08-07,Andhra Pradesh,4332.0,180.0,0.0,252
2021-06-16,Uttar Pradesh,4207.0,35.0,4021.0,151
2021-06-29,Madhya Pradesh,4212.0,42.0,0.0,3291
2020-07-25,Andhra Pradesh,4217.0,80.0,2732.0,1405
2021-05-01,West Bengal,1444.0,65.0,679.0,700
2021-03-14,Andhra Pradesh,1025.0,105.0,363.0,557
2020-09-11,Rajasthan,3741.0,140.0,1298.0,2303
2021-10-20,Odisha,4865.0,0.0,2289.0,2399
2021-03-26,Andhra Pradesh,4092.0,175.0,1149.0,2768
2020-07-01,Maharashtra,0.0,106.0,840.0,1235
2020-10-21,Tamil Nadu,995.0,58.0,0.0,774
2021-01-05,Karnataka,556.0,0.0,532.0,24
2020-12-25,Maharashtra,671.0,9.0,231.0,431
2020-11-15,Tamil Nadu,0.0,16.0,1986.0,2684
2021-07-14,Andhra Pradesh,2233.0,58.0,512.0,1663
2021-03-23,Odisha,1754.0,160.0,175.0,1419
2020-09-29,Bihar,3353.0,40.0,1145.0,2168
2020-07-22,West Bengal,3936.0,76.0,997.0,2863
2021-01-19,Odisha,4175.0,30.0,0.0,3281
